categories,distance,name,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,rating,station_lat,station_long,station_name,geocodes.drop_off.latitude,geocodes.drop_off.longitude,location.address_extended,geocodes.front_door.latitude,geocodes.front_door.longitude
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",157.0,Nos Thés,45.494936,-73.57835,45.494936,-73.57835,1609 Sainte-Catherine Rue O,CA,coin Lincoln,"1609 Sainte-Catherine Rue O (coin Lincoln), Montréal QC H3H 1L8",Montréal,H3H 1L8,QC,7.7,45.49582294706495,-73.57696294784546,Mackay / Ste-Catherine,,,,,
"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",272.0,Le Bureau Bar a Tapas,45.489363,-73.567521,45.489363,-73.567521,1642 Notre-Dame Rue O,CA,entre Richmond & Guy,"1642 Notre-Dame Rue O (entre Richmond & Guy), Montréal QC H3J 1M1",Montréal,H3J 1M1,QC,8.4,45.491366875439965,-73.57010722160338,St-Jacques / Guy,45.489498,-73.567687,,,
"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}]",282.0,Foxy,45.489363,-73.567521,45.489363,-73.567521,1638 Notre-Dame Rue O,CA,entre Guy & Richmond,"1638 Notre-Dame Rue O (entre Guy & Richmond), Montréal QC H3J 1M1",Montréal,H3J 1M1,QC,8.6,45.491366875439965,-73.57010722160338,St-Jacques / Guy,45.489498,-73.567687,,,
"[{'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",316.0,Grinder,45.488786,-73.567986,45.488786,-73.567986,1708 Notre-Dame Rue O,CA,entre Richmond & St-Martin,"1708 Notre-Dame Rue O (entre Richmond & St-Martin), Montréal QC H3J 1M3",Montréal,H3J 1M3,QC,8.8,45.491366875439965,-73.57010722160338,St-Jacques / Guy,,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",269.0,Maman,45.49046,-73.566636,45.49046,-73.566636,1524 Notre-Dame Rue O,CA,,"1524 Notre-Dame Rue O, Montréal QC H3C 1L1",Montréal,H3C 1L1,QC,7.8,45.491366875439965,-73.57010722160338,St-Jacques / Guy,45.490585,-73.566778,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",377.0,Restaurant Candide,45.48833,-73.568069,45.48833,-73.568069,551 Saint Martin Rue,CA,,"551 Saint Martin Rue, Montréal QC H3J 2L6",Montréal,H3J 2L6,QC,8.7,45.491366875439965,-73.57010722160338,St-Jacques / Guy,45.488218,-73.568123,,,
"[{'id': 13047, 'name': 'Pastry Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13048, 'name': 'Pie Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pieshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",362.0,Rockaberry,45.491904,-73.565472,45.491904,-73.565472,1380 Notre-Dame Rue O,CA,Rue de l'aqueduc,"1380 Notre-Dame Rue O (Rue de l'aqueduc), Montréal QC H3C 1K8",Montréal,H3C 1K8,QC,8.3,45.491366875439965,-73.57010722160338,St-Jacques / Guy,,,,,
"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13055, 'name': 'Fried Chicken Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}}]",362.0,Le Bird Bar,45.488208,-73.568452,45.488208,-73.568452,1800 Notre-Dame Rue O,CA,coin St-Martin,"1800 Notre-Dame Rue O (coin St-Martin), Montréal QC H3J 1M5",Montréal,H3J 1M5,QC,7.9,45.491366875439965,-73.57010722160338,St-Jacques / Guy,45.488293,-73.568584,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",403.0,Café Lali,45.487808,-73.568585,45.487808,-73.568585,1850 Notre-Dame Rue O,CA,Rue des Seigneurs,"1850 Notre-Dame Rue O (Rue des Seigneurs), Montréal QC H3J 1M5",Montréal,H3J 1M5,QC,8.0,45.491366875439965,-73.57010722160338,St-Jacques / Guy,45.487949,-73.568804,,,
"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13343, 'name': 'South American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",447.0,Le Boucan,45.487346,-73.568957,45.487346,-73.568957,1886 Notre-Dame Rue O,CA,coin Des Seigneurs,"1886 Notre-Dame Rue O (coin Des Seigneurs), Montréal QC H3J 1M6",Montréal,H3J 1M6,QC,8.8,45.491366875439965,-73.57010722160338,St-Jacques / Guy,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",460.0,Perles et Paddock,45.487698,-73.568387,45.487698,-73.568387,403 des Seigneurs Rue,CA,Notre Dame,"403 des Seigneurs Rue (Notre Dame), Montréal QC H3J 1X7",Montréal,H3J 1X7,QC,8.8,45.491366875439965,-73.57010722160338,St-Jacques / Guy,45.487463,-73.568493,,,
"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",487.0,Dilallo Burger Original 1929,45.450401,-73.598252,45.450401,-73.598252,2851 Allard Rue,CA,,"2851 Allard Rue, Montréal QC H4E 2M1",Montréal,H4E 2M1,QC,7.7,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),45.450289,-73.598232,,,
"[{'id': 13000, 'name': 'Dining and Drinking', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",603.0,Allô! Mon Coco,45.449037,-73.609333,45.449037,-73.609333,6817 Newman Blvd,CA,,"6817 Newman Blvd, Lasalle QC H8N 3E4",Lasalle,H8N 3E4,QC,8.3,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),,,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",929.0,Restaurant Pizza Nino,45.453049,-73.593743,45.453049,-73.593743,6588 Monk Blvd,CA,,"6588 Monk Blvd, Montréal QC H4E 3J1",Montréal,H4E 3J1,QC,7.9,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),,,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",684.0,Boston Pizza,45.4497,-73.610225,45.4497,-73.610225,6857 Newman Blvd,CA,,"6857 Newman Blvd, Lasalle QC H8N 3E4",Lasalle,H8N 3E4,QC,6.0,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",785.0,Cage Aux Sports,45.447095,-73.612606,45.447095,-73.612606,7077 Newman Blvd,CA,,"7077 Newman Blvd, Lasalle QC H8N 1X1",Lasalle,H8N 1X1,QC,6.1,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13047, 'name': 'Pastry Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",778.0,Gourmet Aldo,45.45117,-73.59402,45.45117,-73.59402,2437 Allard Rue,CA,Beaulieu,"2437 Allard Rue (Beaulieu), Montréal QC H4E 2L3",Montréal,H4E 2L3,QC,,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),45.45105,-73.593999,,,
"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",873.0,McDonald's,45.452131,-73.61074,45.452131,-73.61074,6797 Newman Blvd,CA,In Walmart,"6797 Newman Blvd (In Walmart), Lasalle QC H8N 3E4",Lasalle,H8N 3E4,QC,5.9,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),,,,,
"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",1004.0,A&W Restaurant,45.448013,-73.61491,45.448013,-73.61491,7077 Newman Blvd,CA,,"7077 Newman Blvd, Lasalle QC H8N 1X1",Lasalle,H8N 1X1,QC,6.6,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),,,,,
"[{'id': 13352, 'name': 'Thai Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}}]",1020.0,Thai Express,45.447205,-73.612803,45.447205,-73.612803,7077 Newman Blvd,CA,,"7077 Newman Blvd, Lasalle QC H8N 1X1",Lasalle,H8N 1X1,QC,6.4,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),,,,,
"[{'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",973.0,Cultures,45.447205,-73.612803,45.447205,-73.612803,7077 Newman Blvd,CA,,"7077 Newman Blvd, Lasalle QC H8N 1X1",Lasalle,H8N 1X1,QC,,45.44705915105563,-73.60229507088661,Métro Angrignon (Lamont /  des Trinitaires),,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",182.0,Boulangerie le Fournil,45.47837,-73.602357,45.47837,-73.602357,364 Victoria Ave,CA,,"364 Victoria Ave, Westmount QC H3Z 2N4",Westmount,H3Z 2N4,QC,7.9,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,,,,,
"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",242.0,Park Restaurant,45.478531,-73.602798,45.478531,-73.602798,378 Victoria Ave,CA,,"378 Victoria Ave, Westmount QC H3Z 2N4",Westmount,H3Z 2N4,QC,8.0,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,45.478667,-73.602737,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",56.0,Leonidas Chocolate Culture,45.477607,-73.600784,45.477607,-73.600784,318 Victoria Ave,CA,Victoria Ave,"318 Victoria Ave (Victoria Ave), Westmount QC H3Z 2M8",Westmount,H3Z 2M8,QC,,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,45.477745,-73.600719,,,
"[{'id': 13177, 'name': 'Greek Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/greek_', 'suffix': '.png'}}]",317.0,Petros,45.479891,-73.60294,45.479891,-73.60294,4785 Sherbrooke Rue O,CA,,"4785 Sherbrooke Rue O, Montréal QC H3Z 1G5",Montréal,H3Z 1G5,QC,7.6,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,45.479628,-73.602678,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",129.0,Café Myriade,45.478332,-73.601437,45.478332,-73.601437,347 Victoria Ave,CA,Somerville,"347 Victoria Ave (Somerville), Westmount QC H3Z 2N1",Westmount,H3Z 2N1,QC,,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,45.478122,-73.601534,,,
"[{'id': 13332, 'name': 'Salad Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/salad_', 'suffix': '.png'}}]",464.0,Mandy's,45.476926,-73.606279,45.476926,-73.606279,5033 Sherbrooke Rue O,CA,Grey Street,"5033 Sherbrooke Rue O (Grey Street), Montréal QC H4A 1S8",Montréal,H4A 1S8,QC,8.3,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,,,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",181.0,Pizzeria No. 900,45.478314,-73.602307,45.478314,-73.602307,364 Victoria Ave,CA,,"364 Victoria Ave, Westmount QC H3Z 2N4",Westmount,H3Z 2N4,QC,,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,45.478447,-73.602248,,,
"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}, {'id': 13302, 'name': 'Mediterranean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}]",194.0,Toucheh,45.477738,-73.602676,45.477738,-73.602676,351 Prince Albert Ave,CA,,"351 Prince Albert Ave, Westmount QC H3Z 2N9",Westmount,H3Z 2N9,QC,,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,,,,,
"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",227.0,Bistro la Franquette,45.478302,-73.602888,45.478302,-73.602888,374 Victoria Ave,CA,,"374 Victoria Ave, Westmount QC H3Z 2N4",Westmount,H3Z 2N4,QC,,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,45.478662,-73.602726,,,
"[{'id': 13352, 'name': 'Thai Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}}]",228.0,Kwai,45.47842,-73.602698,45.47842,-73.602698,374 Victoria Ave,CA,,"374 Victoria Ave, Westmount QC H3Z 2N4",Westmount,H3Z 2N4,QC,,45.47742856483265,-73.60016942024231,Victoria / de Maisonneuve,45.478611,-73.602612,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",119.0,Melk Bar a Café,45.498417,-73.572022,45.498417,-73.572022,1206 Stanley Rue,CA,entre René-Lévesque & Ste-Catherine,"1206 Stanley Rue (entre René-Lévesque & Ste-Catherine), Montréal QC H3B 2S7",Montréal,H3B 2S7,QC,8.8,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,45.498535,-73.571964,,,
"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13077, 'name': 'Belgian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",76.0,Bier Markt,45.497337,-73.572036,45.497337,-73.572036,1221 Rene-Levesque Blvd O,CA,coin Drummond,"1221 Rene-Levesque Blvd O (coin Drummond), Montréal QC H3G 1T1",Montréal,H3G 1T1,QC,7.7,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,,,coin Drummond,,
"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",177.0,Escondite,45.497885,-73.573022,45.497885,-73.573022,1224 Drummond Rue,CA,René-Lévesque,"1224 Drummond Rue (René-Lévesque), Montréal QC H3G 1V7",Montréal,H3G 1V7,QC,8.3,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,45.498009,-73.572962,,,
"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",179.0,Restaurant Medusa,45.497939,-73.573169,45.497939,-73.573169,1224 Drummond Rue,CA,,"1224 Drummond Rue, Montréal QC H3G 1V7",Montréal,H3G 1V7,QC,8.0,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,,,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",209.0,Restaurant Il Campari Centro,45.497144,-73.573143,45.497144,-73.573143,1177 rue de la Montagne,CA,Rene-Levesque O.,"1177 rue de la Montagne (Rene-Levesque O.), Montréal QC H3G 1Z2",Montréal,H3G 1Z2,QC,8.1,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,45.497015,-73.573205,,,
"[{'id': 13352, 'name': 'Thai Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}}]",228.0,Siam,45.496529,-73.572688,45.496529,-73.572688,1325 Blvd René-Lévesque O,CA,,"1325 Blvd René-Lévesque O, Montréal QC H3G 0A1",Montréal,H3G 0A1,QC,8.3,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,,,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",222.0,Santa Lucia,45.498955,-73.573492,45.498955,-73.573492,1264 Stanley Rue,CA,coin Sainte-Catherine,"1264 Stanley Rue (coin Sainte-Catherine), Montréal QC H3B 2S7",Montréal,H3B 2S7,QC,8.0,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,,,,,
"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",275.0,Reuben's Deli,45.499704,-73.572983,45.499704,-73.572983,1116 Sainte-Catherine Rue O,CA,Peel,"1116 Sainte-Catherine Rue O (Peel), Montréal QC H3B 1H4",Montréal,H3B 1H4,QC,8.6,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,45.499824,-73.573103,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",267.0,Rosélys Restaurant,45.500607,-73.567686,45.500607,-73.567686,900 Rene-Levesque Blvd O,CA,coin Mansfield,"900 Rene-Levesque Blvd O (coin Mansfield), Montréal QC H3B 4A5",Montréal,H3B 4A5,QC,8.3,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,,,,,
"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",281.0,Europea,45.497688,-73.574323,45.497688,-73.574323,1227 Rue de la Montagne,CA,Ste-Catherine,"1227 Rue de la Montagne (Ste-Catherine), Montréal QC H3G 1Z2",Montréal,H3G 1Z2,QC,8.3,45.49790394592446,-73.57077571808077,Stanley / René-Lévesque,,,,,
"[{'id': 13326, 'name': 'Poutine Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",55.0,Poutineville,45.523233,-73.561334,45.523233,-73.561334,1365 Ontario Rue E,CA,,"1365 Ontario Rue E, Montréal QC H2L 1S2",Montréal,H2L 1S2,QC,7.9,45.52359493664824,-73.56099039316177,Plessis / Ontario,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",77.0,Macbar et Fromage,45.52283,-73.561563,45.52283,-73.561563,1345 Ontario Rue E,CA,,"1345 Ontario Rue E, Montréal QC H2L 1R8",Montréal,H2L 1R8,QC,7.6,45.52359493664824,-73.56099039316177,Plessis / Ontario,45.522743,-73.561413,,,
"[{'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",172.0,Grenade - Resto-bar et terrasse,45.52496,-73.560226,45.52496,-73.560226,1603 Ontario Rue E,CA,,"1603 Ontario Rue E, Montréal QC H2L 1S6",Montréal,H2L 1S6,QC,8.4,45.52359493664824,-73.56099039316177,Plessis / Ontario,45.524852,-73.560066,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",272.0,La Fabrique Arhoma,45.525605,-73.559229,45.525605,-73.559229,1700 Ontario Rue E,CA,coin Papineau,"1700 Ontario Rue E (coin Papineau), Montréal QC H2L 1S7",Montréal,H2L 1S7,QC,8.7,45.52359493664824,-73.56099039316177,Plessis / Ontario,,,,,
"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",242.0,Au Petit Extra,45.525485,-73.559516,45.525485,-73.559516,1690 Ontario Rue E,CA,entre De Champlain & Papineau,"1690 Ontario Rue E (entre De Champlain & Papineau), Montréal QC H2L 1S7",Montréal,H2L 1S7,QC,7.5,45.52359493664824,-73.56099039316177,Plessis / Ontario,,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",48.0,Café la Cote R,45.523185,-73.560896,45.523185,-73.560896,1366 Ontario Rue E,CA,,"1366 Ontario Rue E, Montréal QC H2L 1S1",Montréal,H2L 1S1,QC,,45.52359493664824,-73.56099039316177,Plessis / Ontario,,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",240.0,Café Sfouf,45.521573,-73.561911,45.521573,-73.561911,1250 Ontario Rue E,CA,rue Beaudry,"1250 Ontario Rue E (rue Beaudry), Montréal QC H2L 1R6",Montréal,H2L 1R6,QC,7.4,45.52359493664824,-73.56099039316177,Plessis / Ontario,45.521659,-73.562054,,,
